Date,Mode,Category,Subcategory,Note,Amount,Income/Expense,Currency
12/25/2016,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,301,Expense,INR
12/22/2016,Saving Bank account 1,Gift,,farewell contribution,285,Expense,INR
12/22/2016,Saving Bank account 1,Transportation,train,Place 5 to Place 1 sevagram,11.8,Expense,INR
12/21/2016,Saving Bank account 1,Family,clothes,sweater,1874,Expense,INR
12/21/2016,Saving Bank account 1,Transportation,train,LTT to Place 2 cancellation,251.8,Expense,INR
12/21/2016,Saving Bank account 1,Transportation,Travels,Place 2 to Place 1 - Novelty tour and travels,1900,Expense,INR
12/19/2016,Cash,Food,snacks,2 dabeli,30,Expense,INR
12/19/2016,Saving Bank account 1,Household,Toiletries,sensitive toothbrush,49,Expense,INR
12/19/2016,Cash,Food,snacks,chips 1 Kurkure (19) 1 lays (10),29,Expense,INR
12/19/2016,Cash,Food,fruits,1 kg mosambi 1 kg apple,170,Expense,INR
12/18/2016,Saving Bank account 1,Bonus,,reward Gpay,5,Income,INR
12/18/2016,Saving Bank account 1,Family,Pocket money,,2000,Expense,INR
12/17/2016,Saving Bank account 1,Bonus,,reward Gpay,11,Income,INR
12/17/2016,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,301,Expense,INR
12/14/2016,Cash,Food,vegetables,,200,Expense,INR
12/13/2016,Cash,Other,,kalnirnay calender,35,Expense,INR
12/13/2016,Cash,Household,Toiletries,oralB toothbrush with cap,25,Expense,INR
12/13/2016,Saving Bank account 1,Gift,,farewell contribution,350,Expense,INR
12/11/2016,Cash,Other,,jeevan drop,45,Expense,INR
12/11/2016,Cash,Health,Hospital,Doctor Fees,200,Expense,INR
12/11/2016,Saving Bank account 1,Health,Medicine,eye drop maxmoist,257,Expense,INR
12/10/2016,Cash,Food,Ice cream,chocobar,30,Expense,INR
12/10/2016,Saving Bank account 1,Investment,Mutual fund,,1000,Expense,INR
12/10/2016,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
12/9/2016,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,301,Expense,INR
12/8/2016,Saving Bank account 1,Food,Grocery,cheese cubes(2),30,Expense,INR
12/8/2016,Saving Bank account 1,Other,,OTT Platform 1 subscription,199,Expense,INR
12/7/2016,Saving Bank account 1,Investment,Mutual fund,,1000,Expense,INR
12/5/2016,Cash,Family,medicine,tonic,155,Expense,INR
12/5/2016,Saving Bank account 1,Investment,Mutual fund,,1000,Expense,INR
12/5/2016,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
12/4/2016,Cash,Food,vegetables,gilke,25,Expense,INR
12/4/2016,Cash,Food,vegetables,kadhipatta + 2 lemon,10,Expense,INR
12/4/2016,Cash,Food,vegetables,kandyachi paat,8,Expense,INR
12/4/2016,Cash,Food,vegetables,tomato,30,Expense,INR
12/4/2016,Cash,Food,vegetables,onion 1 kg,25,Expense,INR
12/4/2016,Cash,Food,vegetables,val + methi + lady finger,50,Expense,INR
12/4/2016,Cash,Food,vegetables,carrets + brinjal + flower,90,Expense,INR
12/4/2016,Cash,Food,snacks,3 chips packets,15,Expense,INR
12/4/2016,Cash,Food,snacks,pav bhaji pav 3 packets (8pcs each),45,Expense,INR
12/4/2016,Cash,Food,fruits,8 bananas,20,Expense,INR
12/3/2016,Cash,Food,Grocery,Colgate max fresh medium,55,Expense,INR
12/3/2016,Cash,Food,chocolate,2 milkybar,20,Expense,INR
12/1/2016,Saving Bank account 1,Investment,Public Provident Fund,,40000,Expense,INR
12/1/2016,Saving Bank account 1,Money transfer,,,10000,Expense,INR
11/30/2016,Saving Bank account 1,Family,clothes,leggings,500,Expense,INR
11/30/2016,Saving Bank account 1,Salary,,From workplace ,56586,Income,INR
11/30/2016,Saving Bank account 1,Bonus,,reward Gpay,5,Income,INR
11/30/2016,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,251,Expense,INR
11/30/2016,Saving Bank account 1,subscription,Mobile Service Provider,mobile recharge sim 2,98,Expense,INR
11/29/2016,Cash,Family,misc,Himalaya shampoo,60,Expense,INR
11/28/2016,Saving Bank account 1,Household,Appliances,Metz 32 inch TV,20500,Expense,INR
11/28/2016,Cash,Other,,flour mill,8,Expense,INR
11/28/2016,Cash,Food,Ice cream,mava 1 large,20,Expense,INR
11/25/2016,Saving Bank account 1,Bonus,,reward Gpay,5,Income,INR
11/25/2016,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,251,Expense,INR
11/21/2016,Cash,Transportation,auto,within city,50,Expense,INR
11/21/2016,Cash,Health,Medicine,strepsils,15,Expense,INR
11/21/2016,Cash,Transportation,auto,within city,70,Expense,INR
11/20/2016,Cash,Transportation,auto,Locality V to Permanent Residence,50,Expense,INR
11/19/2016,Cash,Food,chocolate,poppins,2,Expense,INR
11/19/2016,Saving Bank account 1,Food,Eating out,"3 parathe , 1 Hara bhara kabab, 1 rabdi malai, 1 masala papad, 1 pepsi",1087,Expense,INR
11/19/2016,Cash,Transportation,auto,within city,50,Expense,INR
11/19/2016,Cash,Food,Water,two water bottles,40,Expense,INR
11/19/2016,Cash,Other,,Sayaji baug express (50/adult),100,Expense,INR
11/19/2016,Cash,Transportation,auto,ola auto - BRC ,40,Expense,INR
11/19/2016,Cash,Transportation,Bus,Place T to brc,94,Expense,INR
11/19/2016,Cash,Transportation,Taxi,share jeep - Place T top to base (50/person),100,Expense,INR
11/19/2016,Cash,Food,beverage,lemon juice ( 20/person),40,Expense,INR
11/19/2016,Cash,Other,,"Puja saman (150 for 5 Nariyal, 400 for 1kg sweets and 190 for rest)",740,Expense,INR
11/19/2016,Cash,Transportation,ropeway,ropeway Place T to and fro (169/person),338,Expense,INR
11/19/2016,Cash,Transportation,Taxi,share jeep - Place T base to top (50/person),100,Expense,INR
11/19/2016,Cash,Transportation,auto,share auto - Place H to Place T base (20/person),40,Expense,INR
11/19/2016,Cash,Transportation,Bus,bus - brc to Place H ( 27/person),54,Expense,INR
11/19/2016,Cash,Transportation,auto,within city,80,Expense,INR
11/17/2016,Cash,Food,snacks,single pav vada,10,Expense,INR
11/15/2016,Cash,Food,Grocery,lemons,20,Expense,INR
11/15/2016,Cash,Other,,flowers,10,Expense,INR
11/15/2016,Cash,Food,fruits,apple + mosambi 1kg each,180,Expense,INR
11/14/2016,Saving Bank account 1,Transportation,Travels,Veer Travels - BRC to Place 2 ( 2 Adults),1800,Expense,INR
11/14/2016,Saving Bank account 1,Transportation,Travels,Kabra Travels - Place 2 to BRC (2 Adults),4662,Expense,INR
11/12/2016,Cash,Health,Medicine,mouth fresh,55,Expense,INR
11/12/2016,Cash,Food,snacks,Bombay vada pav,10,Expense,INR
11/10/2016,Cash,Transportation,auto,Permanent Residence to Bandhu prem,40,Expense,INR
11/10/2016,Saving Bank account 1,Investment,RD,RD,1000,Expense,INR
11/10/2016,Saving Bank account 1,Investment,LIC,Life Insurance,11286,Expense,INR
11/10/2016,Saving Bank account 1,Investment,Mutual fund,,1000,Expense,INR
11/10/2016,Saving Bank account 1,Investment,Mutual fund,,1000,Expense,INR
11/9/2016,Cash,Other,,gulal,10,Expense,INR
11/8/2016,Saving Bank account 1,subscription,Netflix,1 month subscription,199,Expense,INR
11/7/2016,Cash,Food,Eating out,ice cream,45,Expense,INR
11/5/2016,Cash,Transportation,auto,Permanent Residence to hospital,30,Expense,INR
11/5/2016,Saving Bank account 1,Investment,RD,RD,1000,Expense,INR
11/5/2016,Saving Bank account 1,Investment,Mutual fund,,1000,Expense,INR
11/4/2016,Cash,Festivals,Diwali,firecracker,50,Expense,INR
11/3/2016,Cash,Food,Grocery,butter + frozen vatana+ 9 pan,240,Expense,INR
11/3/2016,Saving Bank account 1,Other,,cake + Happy Birthday letters,470,Expense,INR
11/3/2016,Saving Bank account 1,Health,Medicine,medicine,700,Expense,INR
11/3/2016,Saving Bank account 1,Bonus,,Diwali gift,1500,Income,INR
11/2/2016,Cash,Grooming,Saloon,cutting + shaving,80,Expense,INR
11/1/2016,Cash,Festivals,Diwali,firecracker,450,Expense,INR
11/1/2016,Cash,Food,fruits,mosambi 1kg,50,Expense,INR
11/1/2016,Saving Bank account 1,Investment,Public Provident Fund,,10000,Expense,INR
11/1/2016,Saving Bank account 1,Money transfer,,,10000,Expense,INR
10/31/2016,Saving Bank account 1,Festivals,Diwali,Mi band 5 ( Bhaiduj gift),1999,Expense,INR
10/30/2016,Saving Bank account 1,Salary,,From workplace ,56647,Income,INR
10/28/2016,Saving Bank account 1,Health,Medicine,syrup+tablet+ mortein refill,221,Expense,INR
10/28/2016,Cash,Transportation,auto,Permanent Residence to pathology,40,Expense,INR
10/27/2016,Saving Bank account 1,subscription,Mobile Service Provider,,251,Expense,INR
10/27/2016,Saving Bank account 1,Family,gift,Undated Planner - June shop,1119.2,Expense,INR
10/27/2016,Cash,Food,Grocery,mehndi,25,Expense,INR
10/27/2016,Cash,Food,fruits,apple + mosambi 1kg each,170,Expense,INR
10/26/2016,Saving Bank account 1,Health,Medicine,,617,Expense,INR
10/25/2016,Cash,Food,snacks,egg roll,25,Expense,INR
10/24/2016,Cash,Food,Grocery,popcorn+mehndi+mosambi+orange+all out refill,320,Expense,INR
10/22/2016,Cash,Food,Grocery,Khari,35,Expense,INR
10/22/2016,Cash,Food,Eating out,pav vada,20,Expense,INR
10/17/2016,Cash,Food,Grocery,butter + paneer + pav+batate+tamate,215,Expense,INR
10/15/2016,Saving Bank account 1,Food,Grocery,,430,Expense,INR
10/14/2016,Saving Bank account 1,Food,Grocery,sugar + biscuits,120,Expense,INR
10/13/2016,Saving Bank account 1,Family,misc,scratch guard ipad,249,Expense,INR
10/12/2016,Saving Bank account 1,Food,Grocery,coconut,150,Expense,INR
10/10/2016,Cash,Food,Grocery,apple half kg+ mixer repair+flowers,100,Expense,INR
10/10/2016,Saving Bank account 1,Investment,RD,,1000,Expense,INR
10/10/2016,Saving Bank account 1,Investment,Mutual fund,,1000,Expense,INR
10/10/2016,Saving Bank account 1,Investment,Mutual fund,,1000,Expense,INR
10/9/2016,Saving Bank account 1,Family,misc,scratch guard ipad,249,Expense,INR
10/9/2016,Saving Bank account 1,Health,Medicine,,40,Expense,INR
10/9/2016,Saving Bank account 1,Transportation,auto,Permanent Residence to hospital to n fro,80,Expense,INR
10/9/2016,Saving Bank account 1,Food,Grocery,mosambi 1kg+ gavar pav kilo+lemon 3 + kothimbir,90,Expense,INR
10/8/2016,Saving Bank account 1,Beauty,grooming,razor,174,Expense,INR
10/7/2016,Saving Bank account 1,subscription,Netflix,1 month subscription,199,Expense,INR
10/5/2016,Saving Bank account 1,Investment,RD,,1000,Expense,INR
10/5/2016,Saving Bank account 1,Investment,Mutual fund,,1000,Expense,INR
10/1/2016,Cash,Festivals,Navratri,vargini,200,Expense,INR
10/1/2016,Saving Bank account 1,Investment,Public Provident Fund,,10000,Expense,INR
10/1/2016,Saving Bank account 1,Money transfer,,,10000,Expense,INR
9/30/2016,Saving Bank account 1,Interest,,interest paid,835,Income,INR
9/30/2016,Saving Bank account 1,Salary,,From workplace ,58058,Income,INR
9/28/2016,Cash,Other,,flour mill,32,Expense,INR
9/19/2016,Cash,Food,Milk,,33,Expense,INR
9/15/2016,Cash,Food,Grocery,chocobar+milk+chips,95,Expense,INR
9/14/2016,Saving Bank account 1,subscription,Mobile Service Provider,,251,Expense,INR
9/14/2016,Saving Bank account 1,Family,gift,baggit purse,437,Expense,INR
9/13/2016,Cash,Food,snacks,brownie,70,Expense,INR
9/13/2016,Saving Bank account 1,Food,Eating out,riverdine date,845,Expense,INR
9/12/2016,Cash,Food,Grocery,bread,35,Expense,INR
9/12/2016,Cash,Food,Milk,half liter buffalo,35,Expense,INR
9/12/2016,Saving Bank account 1,Food,snacks,vanilla ice cream cups 2,20,Expense,INR
9/11/2016,Cash,Food,Grocery,badishop,70,Expense,INR
9/11/2016,Saving Bank account 1,Food,Milk,half liter buffalo,35,Expense,INR
9/11/2016,Cash,Transportation,auto,meghdoot to plaza,20,Expense,INR
9/10/2016,Saving Bank account 1,Investment,RD,,1000,Expense,INR
9/10/2016,Saving Bank account 1,Investment,Mutual fund,,1000,Expense,INR
9/9/2016,Cash,Food,Milk,1lit buffalo milk,70,Expense,INR
9/8/2016,Saving Bank account 1,Food,beverage,cold coffee,30,Expense,INR
9/8/2016,Cash,Food,Grocery,bread,20,Expense,INR
9/8/2016,Saving Bank account 1,subscription,Mobile Service Provider,,251,Expense,INR
9/7/2016,Cash,Food,Eggs,1 dozen,72,Expense,INR
9/7/2016,Saving Bank account 1,Investment,Mutual fund,,1000,Expense,INR
9/6/2016,Saving Bank account 1,Transportation,Travels,Place 6 to Place 2,598.5,Expense,INR
9/5/2016,Saving Bank account 1,Investment,RD,,1000,Expense,INR
9/5/2016,Saving Bank account 1,Investment,Mutual fund,,1000,Expense,INR
9/1/2016,Saving Bank account 1,Transportation,Travels,Place 2 to mum,750,Expense,INR
9/1/2016,Saving Bank account 1,subscription,Mobile Service Provider,,251,Expense,INR
9/1/2016,Saving Bank account 1,Investment,Public Provident Fund,,10000,Expense,INR
9/1/2016,Saving Bank account 1,Money transfer,,,10000,Expense,INR
8/31/2016,Saving Bank account 1,Salary,,From workplace ,63894,Income,INR
8/29/2016,Cash,Festivals,Ganesh Pujan,Ganesh idol,361,Expense,INR
8/29/2016,Cash,Household,Kitchen,boric powder,40,Expense,INR
8/29/2016,Saving Bank account 1,Household,Toiletries,lizol,98,Expense,INR
8/24/2016,Saving Bank account 1,Festivals,Rakshabandhan,rakshabandhan ovalni ,500,Expense,INR
8/23/2016,Saving Bank account 1,Family,Pocket money,,2000,Expense,INR
8/22/2016,Saving Bank account 1,Festivals,Rakshabandhan,rakshabandhan ovalni ,500,Expense,INR
8/21/2016,Cash,Other,,earphones,100,Expense,INR
8/18/2016,Saving Bank account 1,subscription,Mobile Service Provider,,251,Expense,INR
8/14/2016,Cash,Other,,pens,5,Expense,INR
8/14/2016,Cash,Grooming,Saloon,hair cut,100,Expense,INR
8/11/2016,Saving Bank account 1,Investment,LIC,Life Insurance,11286,Expense,INR
8/10/2016,Saving Bank account 1,Investment,RD,,1000,Expense,INR
8/10/2016,Saving Bank account 1,Investment,Mutual fund,,1000,Expense,INR
8/9/2016,Saving Bank account 1,subscription,Mobile Service Provider,,251,Expense,INR
8/7/2016,Saving Bank account 1,Investment,Mutual fund,,1000,Expense,INR
8/7/2016,Saving Bank account 1,Family,exam fee,PET Psychology,750,Expense,INR
8/5/2016,Saving Bank account 1,Investment,RD,,1000,Expense,INR
8/5/2016,Saving Bank account 1,Investment,Mutual fund,,1000,Expense,INR
8/4/2016,Saving Bank account 1,Family,misc,ipad cover,260,Expense,INR
8/1/2016,Saving Bank account 1,Investment,Public Provident Fund,,10000,Expense,INR
8/1/2016,Saving Bank account 1,Money transfer,,,15000,Expense,INR
7/31/2016,Saving Bank account 1,Salary,,From workplace ,51556,Income,INR
7/31/2016,Cash,Other,,frame for specs,250,Expense,INR
7/25/2016,Saving Bank account 1,subscription,Mobile Service Provider,,251,Expense,INR
7/21/2016,Saving Bank account 1,subscription,Mobile Service Provider,,251,Expense,INR
7/20/2016,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge 365 days,2599,Expense,INR
7/13/2016,Cash,Health,Medicine,citrizen + crocine,10,Expense,INR
7/12/2016,Saving Bank account 1,Investment,RD,,1000,Expense,INR
7/12/2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund C,1000,Expense,INR
7/7/2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund B,1000,Expense,INR
7/5/2016,Saving Bank account 1,Investment,RD,,1000,Expense,INR
7/5/2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund A,1000,Expense,INR
7/5/2016,Saving Bank account 1,subscription,Mobile Service Provider,,251,Expense,INR
7/4/2016,Saving Bank account 1,subscription,Mobile Service Provider,,251,Expense,INR
7/1/2016,Saving Bank account 1,Family,misc,Family Mobile Service Provider recharge,2599,Expense,INR
7/1/2016,Saving Bank account 1,Investment,Public Provident Fund,,10000,Expense,INR
7/1/2016,Saving Bank account 1,Money transfer,,,15000,Expense,INR
6/30/2016,Saving Bank account 1,Interest,,interest paid,740,Income,INR
6/30/2016,Saving Bank account 1,Other,,pan card application,106.9,Expense,INR
6/30/2016,Saving Bank account 1,Salary,,From workplace ,51544,Income,INR
6/27/2016,Saving Bank account 1,Transportation,Travels,Chalisgaon to Baroda return,3200,Expense,INR
6/27/2016,Saving Bank account 1,subscription,Mobile Service Provider,,251,Expense,INR
6/23/2016,Saving Bank account 1,subscription,Amazon Prime,Amazon prime subscription,995,Expense,INR
6/22/2016,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider sim card porting,350,Expense,INR
6/20/2016,Saving Bank account 1,Food,snacks,icecream,140,Expense,INR
6/19/2016,Saving Bank account 1,Food,Grocery,grocery,600,Expense,INR
6/19/2016,Saving Bank account 1,Family,exam fee,Family exam form,905,Expense,INR
6/18/2016,Cash,Other,,flour mill,38,Expense,INR
6/12/2016,Cash,Food,Eggs,,84,Expense,INR
6/12/2016,Saving Bank account 1,subscription,Mobile Service Provider,,251,Expense,INR
6/10/2016,Saving Bank account 1,Investment,RD,,1000,Expense,INR
6/10/2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund C,1000,Expense,INR
6/7/2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund B,1000,Expense,INR
6/5/2016,Saving Bank account 1,Investment,RD,,1000,Expense,INR
6/5/2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund A,1000,Expense,INR
6/5/2016,Cash,Food,Grocery,biscuits + medicine,68,Expense,INR
6/1/2016,Saving Bank account 1,Investment,Public Provident Fund,,10000,Expense,INR
6/1/2016,Saving Bank account 1,Money transfer,,,10000,Expense,INR
6/1/2016,Cash,Food,Water,1 Jar,25,Expense,INR
5/31/2016,Saving Bank account 1,Salary,,From workplace ,51556,Income,INR
5/31/2016,Saving Bank account 1,Transportation,auto,Permanent Residence to LB road,50,Expense,INR
5/30/2016,Saving Bank account 1,subscription,Mobile Service Provider,,251,Expense,INR
5/29/2016,Saving Bank account 1,Food,Grocery,sanitary napkins+chocolates+Maggie+khajoor,504,Expense,INR
5/22/2016,Saving Bank account 1,Grooming,Saloon,hair cut+shaving,120,Expense,INR
5/22/2016,Cash,Transportation,auto,Permanent Residence to nearby hospital,40,Expense,INR
5/19/2016,Saving Bank account 1,Food,Grocery,agarbatti + icecream pack,180,Expense,INR
5/17/2016,Saving Bank account 1,Investment,LIC,Life Insurance,11286,Expense,INR
5/17/2016,Cash,Other,,Aadhar mobile number and email id updated,100,Expense,INR
5/16/2016,Saving Bank account 1,subscription,Mobile Service Provider,,251,Expense,INR
5/10/2016,Saving Bank account 1,Investment,RD,,1000,Expense,INR
5/10/2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund C,1000,Expense,INR
5/7/2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund B,1000,Expense,INR
5/6/2016,Saving Bank account 1,subscription,Mobile Service Provider,,251,Expense,INR
5/5/2016,Saving Bank account 1,Investment,RD,,1000,Expense,INR
5/5/2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund A,1000,Expense,INR
5/3/2016,Saving Bank account 1,subscription,Mobile Service Provider,,251,Expense,INR
5/2/2016,Cash,Other,,flour mill,25,Expense,INR
5/1/2016,Saving Bank account 1,Investment,Public Provident Fund,,10000,Expense,INR
5/1/2016,Saving Bank account 1,Money transfer,,,10000,Expense,INR
4/30/2016,Saving Bank account 1,Salary,,From workplace ,51562.45,Income,INR
4/28/2016,Saving Bank account 1,subscription,Hotstar,subscription,299,Expense,INR
4/26/2016,Saving Bank account 1,Food,Grocery,dettol handwash + khari + toast + goodday,259,Expense,INR
4/24/2016,Saving Bank account 1,subscription,Kindle unlimited,kindle unlimited,169,Expense,INR
4/20/2016,Saving Bank account 1,subscription,Mobile Service Provider,,251,Expense,INR
4/16/2016,Cash,Household,Toiletries,sensodyne toothbrush,50,Expense,INR
4/15/2016,Saving Bank account 1,subscription,Mobile Service Provider,,251,Expense,INR
4/12/2016,Saving Bank account 1,Investment,RD,,1000,Expense,INR
4/12/2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund C,1000,Expense,INR
4/11/2016,Saving Bank account 1,subscription,Mobile Service Provider,,251,Expense,INR
4/11/2016,Saving Bank account 1,Food,Grocery,,1279,Expense,INR
4/7/2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund B,1000,Expense,INR
4/5/2016,Saving Bank account 1,Investment,RD,,1000,Expense,INR
4/5/2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund A,1000,Expense,INR
4/3/2016,Saving Bank account 1,subscription,OTT Platform,subscription 1 yr,300,Expense,INR
4/2/2016,Saving Bank account 1,subscription,Mobile Service Provider,,251,Expense,INR
4/2/2016,Cash,Food,beverage,rasna orange,20,Expense,INR
4/2/2016,Cash,Transportation,auto,LB road to Permanent Residence,50,Expense,INR
4/2/2016,Cash,Other,,jeevan drop,30,Expense,INR
4/1/2016,Saving Bank account 1,Investment,Public Provident Fund,,10000,Expense,INR
4/1/2016,Saving Bank account 1,Money transfer,,,10000,Expense,INR
3/31/2016,Saving Bank account 1,Salary,,From workplace ,70806,Income,INR
3/29/2016,Cash,Other,,owalni,100,Expense,INR
3/28/2016,Saving Bank account 1,Other,,hit spray(99)+biscuits+mask,159,Expense,INR
3/22/2016,Saving Bank account 1,subscription,Kindle unlimited,kindle unlimited,169,Expense,INR
3/21/2016,Saving Bank account 1,subscription,Mobile Service Provider,,251,Expense,INR
3/20/2016,Cash,Food,Grocery,sambhar masala,35,Expense,INR
3/20/2016,Cash,Other,,print out,5,Expense,INR
3/16/2016,Saving Bank account 1,Gift,,Ganesh murthi,80,Expense,INR
3/15/2016,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,251,Expense,INR
3/11/2016,Cash,Food,Grocery,cheese cubes(2)+ neutralite butter,60,Expense,INR
3/11/2016,Cash,Other,,watch repair,250,Expense,INR
3/11/2016,Cash,Education,School supplies,Gel pens,20,Expense,INR
3/10/2016,Saving Bank account 1,Investment,RD,,1000,Expense,INR
3/10/2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund C,1000,Expense,INR
3/8/2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund B,1000,Expense,INR
3/6/2016,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,251,Expense,INR
3/5/2016,Saving Bank account 1,Investment,RD,,1000,Expense,INR
3/5/2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund A,1000,Expense,INR
3/2/2016,Saving Bank account 1,Investment,Public Provident Fund,,10000,Expense,INR
2/28/2016,Saving Bank account 1,Food,snacks,biscuits,70,Expense,INR
2/28/2016,Cash,Grooming,Saloon,hair cut,100,Expense,INR
2/28/2016,Saving Bank account 1,Food,snacks, pedhe,100,Expense,INR
2/28/2016,Cash,Other,,flour mill,11,Expense,INR
2/27/2016,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,251,Expense,INR
2/27/2016,Cash,Other,,moscuito racket,250,Expense,INR
2/27/2016,Saving Bank account 1,Food,snacks, pedhe,50,Expense,INR
2/26/2016,Saving Bank account 1,Money transfer,,,10000,Expense,INR
2/26/2016,Saving Bank account 1,Salary,,From workplace ,49806,Income,INR
2/24/2016,Saving Bank account 1,subscription,Audible,audible subscription,199,Expense,INR
2/22/2016,Cash,Food,snacks,5star (2)+munch(2),40,Expense,INR
2/22/2016,Saving Bank account 1,subscription,Kindle unlimited,kindle unlimited,169,Expense,INR
2/20/2016,Cash,Food,Grocery,biscuits,85,Expense,INR
2/14/2016,Cash,Food,Grocery,bread (10)+Cadbury(10)+ cheese + myvaneese+pav bhaji masala,165,Expense,INR
2/13/2016,Cash,Transportation,auto,within city,40,Expense,INR
2/13/2016,Saving Bank account 1,Health,Health,hand gloves 4 pairs,80,Expense,INR
2/10/2016,Saving Bank account 1,Investment,RD,,1000,Expense,INR
2/10/2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund C,1000,Expense,INR
2/8/2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund B,1000,Expense,INR
2/8/2016,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,251,Expense,INR
2/7/2016,Cash,Food,Grocery,,160,Expense,INR
2/5/2016,Saving Bank account 1,Investment,RD,,1000,Expense,INR
2/5/2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund A,1000,Expense,INR
2/1/2016,Saving Bank account 1,Investment,Public Provident Fund,,10000,Expense,INR
1/31/2016,Saving Bank account 1,Money transfer,,,10000,Expense,INR
1/31/2016,Saving Bank account 1,Salary,,From workplace ,49806,Income,INR
1/26/2016,Saving Bank account 1,subscription,Audible,audible subscription,199,Expense,INR
1/22/2016,Saving Bank account 1,subscription,Kindle unlimited,kindle unlimited,169,Expense,INR
1/13/2016,Saving Bank account 1,Other,,wedding gift,45000,Income,INR
1/12/2016,Cash,Apparel,Footwear,slippers,200,Expense,INR
1/11/2016,Saving Bank account 1,Investment,RD,,1000,Expense,INR
1/11/2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund C,1000,Expense,INR
1/10/2016,Cash,Household,Kitchen,chalk for ants,15,Expense,INR
1/9/2016,Saving Bank account 1,subscription,Mobile Service Provider,Mobile Service Provider recharge wfh,251,Expense,INR
1/8/2016,Saving Bank account 1,Other,,laptop table,1994,Expense,INR
1/7/2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund B,1000,Expense,INR
1/5/2016,Saving Bank account 1,Investment,RD,,1000,Expense,INR
1/5/2016,Saving Bank account 1,Investment,Mutual fund,Mutual fund A,1000,Expense,INR
1/5/2016,Cash,Food,,cake,350,Expense,INR
1/5/2016,Cash,Transportation,auto,grandparents to Permanent Residence,30,Expense,INR
1/1/2016,Cash,Food,,Everest pav bhaji masala,35,Expense,INR
1/1/2016,Saving Bank account 1,Investment,Public Provident Fund,,10000,Expense,INR
1/1/2016,Saving Bank account 1,Money transfer,,,10000,Expense,INR
1/1/2016,Saving Bank account 1,Food,,Amul butter 100gm(4 pcs),192,Expense,INR
12/31/2015,Cash,Food,,cake + balloon (150)+caps(50+40),540,Expense,INR
12/31/2015,Saving Bank account 1,Salary,,From workplace ,77335,Income,INR
12/30/2015,Cash,Food,,cake advance,100,Expense,INR
12/30/2015,Cash,Beauty,Makeup,hair cut+shaving+dye+facial,2000,Expense,INR
12/26/2015,Cash,Other,,flour mill,28,Expense,INR
12/26/2015,Saving Bank account 1,Other,,audible subscription,199,Expense,INR
12/25/2015,Saving Bank account 1,Apparel,Footwear,sliper,270,Expense,INR
12/25/2015,Cash,Household,Kitchen,dustbin bags,50,Expense,INR
12/21/2015,Saving Bank account 1,Other,,kindle unlimited,169,Expense,INR
12/20/2015,Saving Bank account 1,Gift,,secret Santa - diary,465,Expense,INR
12/19/2015,Cash,Food,Eggs,,80,Expense,INR
12/19/2015,Saving Bank account 1,Health,Medicine,hand sanitizer,220,Expense,INR
12/19/2015,Saving Bank account 1,Health,Medicine,eye drop maxmoist,235,Expense,INR
12/12/2015,Saving Bank account 1,Transportation,auto,within city,50,Expense,INR
12/11/2015,Cash,Transportation,auto,station to Permanent Residence,100,Expense,INR
12/10/2015,Saving Bank account 1,Investment,Mutual fund,,1000,Expense,INR
12/10/2015,Saving Bank account 1,Recurring Deposit,,,1000,Expense,INR
12/8/2015,Cash,Other,,flour mill,28,Expense,INR
12/7/2015,Saving Bank account 1,Investment,Mutual fund,reliance mutual fund,1000,Expense,INR
